Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;discriminant;Réglementaire;type d'évaluation;procédure de mesure;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.5;8.475;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.5;7.475;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.2;9.15;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.4;12.375;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.5;9.5;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.5;7.525;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.7;10.7;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;28.3;28.325;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;17.4;17.425;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;19.3;19.325;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;19.1;19.05;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.8;9.75;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;35;34.975;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;32.5;32.475;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;21.7;21.675;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.4;10.35;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.1;5.1;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.1;5.1;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.9;3.9;µg-m3;;;;A;1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.4;1.35;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.8;0.825;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.1;1.1;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.5;3.475;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.4;6.4;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.1;5.075;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3;2.95;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.2;5.2;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.7;3.7;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.8;1.8;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;2;2;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.8;1.75;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8;7.975;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;16.1;16.125;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;15.7;15.65;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.7;11.725;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.1;12.075;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.4;5.375;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.8;6.775;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.1;6.075;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.3;7.275;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.3;0.275;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.6;0.625;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.1;0.1;µg-m3;;;;A;1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.1;0.1;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;-0.1;-0.05;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.2;0.15;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.3;0.25;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.8;0.825;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1;1;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.1;1.05;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.4;1.425;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.1;1.05;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.7;0.65;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1;0.975;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.9;1.875;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.9;6.85;µg-m3;;;;A;1
2019/05/08 16:00:00;2019/05/08 17:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.7;7.65;µg-m3;;;;A;1
2019/05/08 17:00:00;2019/05/08 18:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.2;10.225;µg-m3;;;;A;1
2019/05/08 18:00:00;2019/05/08 19:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.4;12.35;µg-m3;;;;A;1
2019/05/08 19:00:00;2019/05/08 20:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.6;4.55;µg-m3;;;;A;1
2019/05/08 20:00:00;2019/05/08 21:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.6;4.6;µg-m3;;;;A;1
2019/05/08 21:00:00;2019/05/08 22:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.3;4.325;µg-m3;;;;A;1
2019/05/08 22:00:00;2019/05/08 23:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;12.1;12.05;µg-m3;;;;A;1
2019/05/08 23:00:00;2019/05/09 00:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.8;8.775;µg-m3;;;;A;1
2019/05/08 00:00:00;2019/05/08 01:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.5;1.45;µg-m3;;;;A;1
2019/05/08 01:00:00;2019/05/08 02:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.1;0.075;µg-m3;;;;A;1
2019/05/08 02:00:00;2019/05/08 03:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;0.7;0.725;µg-m3;;;;A;1
2019/05/08 03:00:00;2019/05/08 04:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1;1.025;µg-m3;;;;A;1
2019/05/08 04:00:00;2019/05/08 05:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.5;1.525;µg-m3;;;;A;1
2019/05/08 05:00:00;2019/05/08 06:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;1.8;1.75;µg-m3;;;;A;1
2019/05/08 06:00:00;2019/05/08 07:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.2;3.175;µg-m3;;;;A;1
2019/05/08 07:00:00;2019/05/08 08:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.1;4.1;µg-m3;;;;A;1
2019/05/08 08:00:00;2019/05/08 09:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.6;4.6;µg-m3;;;;A;1
2019/05/08 09:00:00;2019/05/08 10:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;5.8;5.75;µg-m3;;;;A;1
2019/05/08 10:00:00;2019/05/08 11:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.1;4.1;µg-m3;;;;A;1
2019/05/08 11:00:00;2019/05/08 12:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.2;4.225;µg-m3;;;;A;1
2019/05/08 12:00:00;2019/05/08 13:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.8;3.8;µg-m3;;;;A;1
2019/05/08 13:00:00;2019/05/08 14:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.6;3.625;µg-m3;;;;A;1
2019/05/08 14:00:00;2019/05/08 15:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;4.7;4.675;µg-m3;;;;A;1
2019/05/08 15:00:00;2019/05/08 16:00:00;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;1;Oui;mesures indicatives;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;3.6;3.625;µg-m3;;;;A;1
