Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;discriminant;Réglementaire;type d'évaluation;procédure de mesure;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité
2025/05/05 13:00:00;2025/05/05 14:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 14:00:00;2025/05/05 15:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 15:00:00;2025/05/05 16:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 16:00:00;2025/05/05 17:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 17:00:00;2025/05/05 18:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 18:00:00;2025/05/05 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 19:00:00;2025/05/05 20:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 20:00:00;2025/05/05 21:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 21:00:00;2025/05/05 22:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 22:00:00;2025/05/05 23:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 23:00:00;2025/05/06 00:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22009;Ecole de Carling(9);Périurbaine;NO2;Industrielle;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 00:00:00;2025/05/05 01:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11;11.025;µg-m3;;;;A;1
2025/05/05 01:00:00;2025/05/05 02:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.35;µg-m3;;;;A;1
2025/05/05 02:00:00;2025/05/05 03:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.4;9.425;µg-m3;;;;A;1
2025/05/05 03:00:00;2025/05/05 04:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;11.5;11.475;µg-m3;;;;A;1
2025/05/05 04:00:00;2025/05/05 05:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;15.1;15.125;µg-m3;;;;A;1
2025/05/05 05:00:00;2025/05/05 06:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;13.8;13.8;µg-m3;;;;A;1
2025/05/05 06:00:00;2025/05/05 07:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;13.4;13.425;µg-m3;;;;A;1
2025/05/05 07:00:00;2025/05/05 08:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8;7.95;µg-m3;;;;A;1
2025/05/05 08:00:00;2025/05/05 09:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.3;6.3;µg-m3;;;;A;1
2025/05/05 09:00:00;2025/05/05 10:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.2;6.225;µg-m3;;;;A;1
2025/05/05 10:00:00;2025/05/05 11:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6;6;µg-m3;;;;A;1
2025/05/05 11:00:00;2025/05/05 12:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.4;6.425;µg-m3;;;;A;1
2025/05/05 12:00:00;2025/05/05 13:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.1;7.075;µg-m3;;;;A;1
2025/05/05 13:00:00;2025/05/05 14:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6;5.95;µg-m3;;;;A;1
2025/05/05 14:00:00;2025/05/05 15:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.2;6.15;µg-m3;;;;A;1
2025/05/05 15:00:00;2025/05/05 16:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.1;6.05;µg-m3;;;;A;1
2025/05/05 16:00:00;2025/05/05 17:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;6.7;6.725;µg-m3;;;;A;1
2025/05/05 17:00:00;2025/05/05 18:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;8.4;8.35;µg-m3;;;;A;1
2025/05/05 18:00:00;2025/05/05 19:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;9.9;9.925;µg-m3;;;;A;1
2025/05/05 19:00:00;2025/05/05 20:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;19.4;19.35;µg-m3;;;;A;1
2025/05/05 20:00:00;2025/05/05 21:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;18.3;18.275;µg-m3;;;;A;1
2025/05/05 21:00:00;2025/05/05 22:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;14.1;14.075;µg-m3;;;;A;1
2025/05/05 22:00:00;2025/05/05 23:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;10.3;10.275;µg-m3;;;;A;1
2025/05/05 23:00:00;2025/05/06 00:00:00;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR22054;Station de FORBACH;Urbaine;NO2;Fond;1;Oui;mesures fixes;Auto NO2_NOx Conf meth CHIMILU;moyenne horaire validée;7.8;7.8;µg-m3;;;;A;1
2025/05/05 00:00:00;2025/05/05 01:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.4;3.35;µg-m3;;;;A;1
2025/05/05 01:00:00;2025/05/05 02:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.1;3.125;µg-m3;;;;A;1
2025/05/05 02:00:00;2025/05/05 03:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.5;3.45;µg-m3;;;;A;1
2025/05/05 03:00:00;2025/05/05 04:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;4.1;4.1;µg-m3;;;;A;1
2025/05/05 04:00:00;2025/05/05 05:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;4.6;4.6;µg-m3;;;;A;1
2025/05/05 05:00:00;2025/05/05 06:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;6.1;6.05;µg-m3;;;;A;1
2025/05/05 06:00:00;2025/05/05 07:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;5;5.025;µg-m3;;;;A;1
2025/05/05 07:00:00;2025/05/05 08:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.4;3.4;µg-m3;;;;A;1
2025/05/05 08:00:00;2025/05/05 09:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.5;2.45;µg-m3;;;;A;1
2025/05/05 09:00:00;2025/05/05 10:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.5;2.525;µg-m3;;;;A;1
2025/05/05 10:00:00;2025/05/05 11:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.7;2.725;µg-m3;;;;A;1
2025/05/05 11:00:00;2025/05/05 12:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.8;2.75;µg-m3;;;;A;1
2025/05/05 12:00:00;2025/05/05 13:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;;;µg-m3;;;;N;-1
2025/05/05 13:00:00;2025/05/05 14:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.9;2.93333;µg-m3;;;;R;1
2025/05/05 14:00:00;2025/05/05 15:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.9;3.85;µg-m3;;;;A;1
2025/05/05 15:00:00;2025/05/05 16:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.5;3.45;µg-m3;;;;A;1
2025/05/05 16:00:00;2025/05/05 17:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.65;µg-m3;;;;A;1
2025/05/05 17:00:00;2025/05/05 18:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.675;µg-m3;;;;A;1
2025/05/05 18:00:00;2025/05/05 19:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;4.1;4.075;µg-m3;;;;A;1
2025/05/05 19:00:00;2025/05/05 20:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.675;µg-m3;;;;A;1
2025/05/05 20:00:00;2025/05/05 21:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.7;µg-m3;;;;A;1
2025/05/05 21:00:00;2025/05/05 22:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.8;3.8;µg-m3;;;;A;1
2025/05/05 22:00:00;2025/05/05 23:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.3;3.3;µg-m3;;;;A;1
2025/05/05 23:00:00;2025/05/06 00:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23003;LA MEGRETAIS;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.7;µg-m3;;;;A;1
2025/05/05 00:00:00;2025/05/05 01:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3;2.95;µg-m3;;;;A;1
2025/05/05 01:00:00;2025/05/05 02:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.9;2.875;µg-m3;;;;A;1
2025/05/05 02:00:00;2025/05/05 03:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.1;3.1;µg-m3;;;;A;1
2025/05/05 03:00:00;2025/05/05 04:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.1;3.125;µg-m3;;;;A;1
2025/05/05 04:00:00;2025/05/05 05:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.1;3.1;µg-m3;;;;A;1
2025/05/05 05:00:00;2025/05/05 06:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.2;3.175;µg-m3;;;;A;1
2025/05/05 06:00:00;2025/05/05 07:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.4;3.375;µg-m3;;;;A;1
2025/05/05 07:00:00;2025/05/05 08:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.8;2.8;µg-m3;;;;A;1
2025/05/05 08:00:00;2025/05/05 09:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.4;2.425;µg-m3;;;;A;1
2025/05/05 09:00:00;2025/05/05 10:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.1;2.075;µg-m3;;;;A;1
2025/05/05 10:00:00;2025/05/05 11:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.1;2.05;µg-m3;;;;A;1
2025/05/05 11:00:00;2025/05/05 12:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2;1.975;µg-m3;;;;A;1
2025/05/05 12:00:00;2025/05/05 13:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;1.9;1.9;µg-m3;;;;A;1
2025/05/05 13:00:00;2025/05/05 14:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.3;2.275;µg-m3;;;;A;1
2025/05/05 14:00:00;2025/05/05 15:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.3;2.3;µg-m3;;;;A;1
2025/05/05 15:00:00;2025/05/05 16:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.3;2.325;µg-m3;;;;A;1
2025/05/05 16:00:00;2025/05/05 17:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.6;2.55;µg-m3;;;;A;1
2025/05/05 17:00:00;2025/05/05 18:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;2.5;2.5;µg-m3;;;;A;1
2025/05/05 18:00:00;2025/05/05 19:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3;2.975;µg-m3;;;;A;1
2025/05/05 19:00:00;2025/05/05 20:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.1;3.1;µg-m3;;;;A;1
2025/05/05 20:00:00;2025/05/05 21:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.3;3.275;µg-m3;;;;A;1
2025/05/05 21:00:00;2025/05/05 22:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.3;3.325;µg-m3;;;;A;1
2025/05/05 22:00:00;2025/05/05 23:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.5;3.45;µg-m3;;;;A;1
2025/05/05 23:00:00;2025/05/06 00:00:00;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23068;FROSSAY;Rurale près des villes;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2_NOx Conf app API T200;moyenne horaire validée;3.8;3.775;µg-m3;;;;A;1
2025/05/05 00:00:00;2025/05/05 01:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;2.8;2.775;µg-m3;;;;A;1
2025/05/05 01:00:00;2025/05/05 02:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.3;3.275;µg-m3;;;;A;1
2025/05/05 02:00:00;2025/05/05 03:00:00;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23070;S ETIENNE DE MONTLUC;Périurbaine;NO2;Industrielle;A;Oui;mesures fixes;Auto NO2 NOX Conf  app APNA370;moyenne horaire validée;3.7;3.65;µg-m3;;;;A;1
